"covariate_id","covariate_name_short","location_id","location_name","year_id","age_group_id","age_group_name","sex_id","sex","mean_value"
70,"mean_SBP",130,"Mexico",1990,27,"Age-standardized",1,"Male",126.586971504
70,"mean_SBP",130,"Mexico",1990,27,"Age-standardized",2,"Female",124.348664631
70,"mean_SBP",4643,"Aguascalientes",1990,27,"Age-standardized",1,"Male",128.801923708
70,"mean_SBP",4643,"Aguascalientes",1990,27,"Age-standardized",2,"Female",127.288436211
70,"mean_SBP",4644,"Baja California",1990,27,"Age-standardized",1,"Male",130.573920358
70,"mean_SBP",4644,"Baja California",1990,27,"Age-standardized",2,"Female",129.311398357
70,"mean_SBP",4645,"Baja California Sur",1990,27,"Age-standardized",1,"Male",127.824715048
70,"mean_SBP",4645,"Baja California Sur",1990,27,"Age-standardized",2,"Female",125.105454501
70,"mean_SBP",4646,"Campeche",1990,27,"Age-standardized",1,"Male",125.224625585
70,"mean_SBP",4646,"Campeche",1990,27,"Age-standardized",2,"Female",123.913518671
70,"mean_SBP",4647,"Coahuila",1990,27,"Age-standardized",1,"Male",127.958388636
70,"mean_SBP",4647,"Coahuila",1990,27,"Age-standardized",2,"Female",124.779897922
70,"mean_SBP",4648,"Colima",1990,27,"Age-standardized",1,"Male",127.579314484
70,"mean_SBP",4648,"Colima",1990,27,"Age-standardized",2,"Female",126.036539173
70,"mean_SBP",4649,"Chiapas",1990,27,"Age-standardized",1,"Male",120.649306848
70,"mean_SBP",4649,"Chiapas",1990,27,"Age-standardized",2,"Female",123.182089869
70,"mean_SBP",4650,"Chihuahua",1990,27,"Age-standardized",1,"Male",126.992178651
70,"mean_SBP",4650,"Chihuahua",1990,27,"Age-standardized",2,"Female",125.314498243
70,"mean_SBP",4651,"Mexico City",1990,27,"Age-standardized",1,"Male",128.449859585
70,"mean_SBP",4651,"Mexico City",1990,27,"Age-standardized",2,"Female",125.605130256
70,"mean_SBP",4652,"Durango",1990,27,"Age-standardized",1,"Male",127.403243049
70,"mean_SBP",4652,"Durango",1990,27,"Age-standardized",2,"Female",125.931244906
70,"mean_SBP",4653,"Guanajuato",1990,27,"Age-standardized",1,"Male",127.238194484
70,"mean_SBP",4653,"Guanajuato",1990,27,"Age-standardized",2,"Female",123.534706612
70,"mean_SBP",4654,"Guerrero",1990,27,"Age-standardized",1,"Male",125.412734783
70,"mean_SBP",4654,"Guerrero",1990,27,"Age-standardized",2,"Female",121.577804211
70,"mean_SBP",4655,"Hidalgo",1990,27,"Age-standardized",1,"Male",125.879221084
70,"mean_SBP",4655,"Hidalgo",1990,27,"Age-standardized",2,"Female",125.199227871
70,"mean_SBP",4656,"Jalisco",1990,27,"Age-standardized",1,"Male",127.277326166
70,"mean_SBP",4656,"Jalisco",1990,27,"Age-standardized",2,"Female",124.838783459
70,"mean_SBP",4657,"México",1990,27,"Age-standardized",1,"Male",125.886629724
70,"mean_SBP",4657,"México",1990,27,"Age-standardized",2,"Female",122.891357888
70,"mean_SBP",4658,"Michoacán de Ocampo",1990,27,"Age-standardized",1,"Male",126.188136285
70,"mean_SBP",4658,"Michoacán de Ocampo",1990,27,"Age-standardized",2,"Female",123.934648322
70,"mean_SBP",4659,"Morelos",1990,27,"Age-standardized",1,"Male",126.193842995
70,"mean_SBP",4659,"Morelos",1990,27,"Age-standardized",2,"Female",124.07919237
70,"mean_SBP",4660,"Nayarit",1990,27,"Age-standardized",1,"Male",126.474984939
70,"mean_SBP",4660,"Nayarit",1990,27,"Age-standardized",2,"Female",125.210021181
70,"mean_SBP",4661,"Nuevo León",1990,27,"Age-standardized",1,"Male",128.270455928
70,"mean_SBP",4661,"Nuevo León",1990,27,"Age-standardized",2,"Female",124.876109831
