"covariate_id","covariate_name_short","location_id","location_name","year_id","age_group_id","age_group_name","sex_id","sex","mean_value"
845,"educ_yrs_age_std_pc",130,"Mexico",1990,22,"All Ages",1,"Male",5.976116383215
845,"educ_yrs_age_std_pc",130,"Mexico",1990,22,"All Ages",2,"Female",5.32851989520597
845,"educ_yrs_age_std_pc",4643,"Aguascalientes",1990,22,"All Ages",1,"Male",6.24513755795427
845,"educ_yrs_age_std_pc",4643,"Aguascalientes",1990,22,"All Ages",2,"Female",5.71542853822037
845,"educ_yrs_age_std_pc",4644,"Baja California",1990,22,"All Ages",1,"Male",6.65914487843853
845,"educ_yrs_age_std_pc",4644,"Baja California",1990,22,"All Ages",2,"Female",6.20347842273313
845,"educ_yrs_age_std_pc",4645,"Baja California Sur",1990,22,"All Ages",1,"Male",6.57843276542124
845,"educ_yrs_age_std_pc",4645,"Baja California Sur",1990,22,"All Ages",2,"Female",6.10672199498856
845,"educ_yrs_age_std_pc",4646,"Campeche",1990,22,"All Ages",1,"Male",5.47386928473314
845,"educ_yrs_age_std_pc",4646,"Campeche",1990,22,"All Ages",2,"Female",4.70976927926903
845,"educ_yrs_age_std_pc",4647,"Coahuila",1990,22,"All Ages",1,"Male",6.67676981030777
845,"educ_yrs_age_std_pc",4647,"Coahuila",1990,22,"All Ages",2,"Female",6.2674621731134
845,"educ_yrs_age_std_pc",4648,"Colima",1990,22,"All Ages",1,"Male",6.05076422385854
845,"educ_yrs_age_std_pc",4648,"Colima",1990,22,"All Ages",2,"Female",5.58015618963498
845,"educ_yrs_age_std_pc",4649,"Chiapas",1990,22,"All Ages",1,"Male",4.04258345530121
845,"educ_yrs_age_std_pc",4649,"Chiapas",1990,22,"All Ages",2,"Female",3.07810157957829
845,"educ_yrs_age_std_pc",4650,"Chihuahua",1990,22,"All Ages",1,"Male",6.08083156812816
845,"educ_yrs_age_std_pc",4650,"Chihuahua",1990,22,"All Ages",2,"Female",5.93967317873414
845,"educ_yrs_age_std_pc",4651,"Mexico City",1990,22,"All Ages",1,"Male",8.65965286089985
845,"educ_yrs_age_std_pc",4651,"Mexico City",1990,22,"All Ages",2,"Female",7.487123586198
845,"educ_yrs_age_std_pc",4652,"Durango",1990,22,"All Ages",1,"Male",5.6276141449053
845,"educ_yrs_age_std_pc",4652,"Durango",1990,22,"All Ages",2,"Female",5.46987632995787
845,"educ_yrs_age_std_pc",4653,"Guanajuato",1990,22,"All Ages",1,"Male",4.75795141188657
845,"educ_yrs_age_std_pc",4653,"Guanajuato",1990,22,"All Ages",2,"Female",4.2235045959755
845,"educ_yrs_age_std_pc",4654,"Guerrero",1990,22,"All Ages",1,"Male",4.59287485529371
845,"educ_yrs_age_std_pc",4654,"Guerrero",1990,22,"All Ages",2,"Female",3.82455393272992
845,"educ_yrs_age_std_pc",4655,"Hidalgo",1990,22,"All Ages",1,"Male",4.97943626488273
845,"educ_yrs_age_std_pc",4655,"Hidalgo",1990,22,"All Ages",2,"Female",4.35226184855519
845,"educ_yrs_age_std_pc",4656,"Jalisco",1990,22,"All Ages",1,"Male",5.99368560884292
845,"educ_yrs_age_std_pc",4656,"Jalisco",1990,22,"All Ages",2,"Female",5.50458050948334
845,"educ_yrs_age_std_pc",4657,"México",1990,22,"All Ages",1,"Male",6.41722722166584
845,"educ_yrs_age_std_pc",4657,"México",1990,22,"All Ages",2,"Female",5.44972036868439
845,"educ_yrs_age_std_pc",4658,"Michoacán de Ocampo",1990,22,"All Ages",1,"Male",4.76695249688838
845,"educ_yrs_age_std_pc",4658,"Michoacán de Ocampo",1990,22,"All Ages",2,"Female",4.30453313675386
845,"educ_yrs_age_std_pc",4659,"Morelos",1990,22,"All Ages",1,"Male",6.2289235173925
845,"educ_yrs_age_std_pc",4659,"Morelos",1990,22,"All Ages",2,"Female",5.64840833663611
845,"educ_yrs_age_std_pc",4660,"Nayarit",1990,22,"All Ages",1,"Male",5.38140246782693
845,"educ_yrs_age_std_pc",4660,"Nayarit",1990,22,"All Ages",2,"Female",5.3053102223958
845,"educ_yrs_age_std_pc",4661,"Nuevo León",1990,22,"All Ages",1,"Male",7.35634772260994
845,"educ_yrs_age_std_pc",4661,"Nuevo León",1990,22,"All Ages",2,"Female",6.67659830834418
845,"educ_yrs_age_std_pc",4662,"Oaxaca",1990,22,"All Ages",1,"Male",4.42001606404231
845,"educ_yrs_age_std_pc",4662,"Oaxaca",1990,22,"All Ages",2,"Female",3.46696625332355
845,"educ_yrs_age_std_pc",4663,"Puebla",1990,22,"All Ages",1,"Male",5.33969970463966
845,"educ_yrs_age_std_pc",4663,"Puebla",1990,22,"All Ages",2,"Female",4.57590559354652
845,"educ_yrs_age_std_pc",4664,"Querétaro",1990,22,"All Ages",1,"Male",5.8255044682687
845,"educ_yrs_age_std_pc",4664,"Querétaro",1990,22,"All Ages",2,"Female",5.01852853907728
845,"educ_yrs_age_std_pc",4665,"Quintana Roo",1990,22,"All Ages",1,"Male",5.83406354493721
845,"educ_yrs_age_std_pc",4665,"Quintana Roo",1990,22,"All Ages",2,"Female",5.07961067975087
845,"educ_yrs_age_std_pc",4666,"San Luis Potosí",1990,22,"All Ages",1,"Male",5.18889398295752
845,"educ_yrs_age_std_pc",4666,"San Luis Potosí",1990,22,"All Ages",2,"Female",4.84154513949695
845,"educ_yrs_age_std_pc",4667,"Sinaloa",1990,22,"All Ages",1,"Male",5.74445326854615
845,"educ_yrs_age_std_pc",4667,"Sinaloa",1990,22,"All Ages",2,"Female",5.52440393005515
845,"educ_yrs_age_std_pc",4668,"Sonora",1990,22,"All Ages",1,"Male",6.44759931118667
845,"educ_yrs_age_std_pc",4668,"Sonora",1990,22,"All Ages",2,"Female",6.24395317947135
845,"educ_yrs_age_std_pc",4669,"Tabasco",1990,22,"All Ages",1,"Male",5.40166773375049
845,"educ_yrs_age_std_pc",4669,"Tabasco",1990,22,"All Ages",2,"Female",4.5364494164503
845,"educ_yrs_age_std_pc",4670,"Tamaulipas",1990,22,"All Ages",1,"Male",6.36691938584224
845,"educ_yrs_age_std_pc",4670,"Tamaulipas",1990,22,"All Ages",2,"Female",5.95415672526118
845,"educ_yrs_age_std_pc",4671,"Tlaxcala",1990,22,"All Ages",1,"Male",5.92719949354663
845,"educ_yrs_age_std_pc",4671,"Tlaxcala",1990,22,"All Ages",2,"Female",5.07911099122733
845,"educ_yrs_age_std_pc",4672,"Veracruz de Ignacio de la Llave",1990,22,"All Ages",1,"Male",5.11709640474181
845,"educ_yrs_age_std_pc",4672,"Veracruz de Ignacio de la Llave",1990,22,"All Ages",2,"Female",4.49609358805035
845,"educ_yrs_age_std_pc",4673,"Yucatán",1990,22,"All Ages",1,"Male",5.49542985170387
845,"educ_yrs_age_std_pc",4673,"Yucatán",1990,22,"All Ages",2,"Female",4.89293953534543
845,"educ_yrs_age_std_pc",4674,"Zacatecas",1990,22,"All Ages",1,"Male",4.82360590430968
845,"educ_yrs_age_std_pc",4674,"Zacatecas",1990,22,"All Ages",2,"Female",4.57316225756479
845,"educ_yrs_age_std_pc",130,"Mexico",1991,22,"All Ages",1,"Male",6.10104984956608
845,"educ_yrs_age_std_pc",130,"Mexico",1991,22,"All Ages",2,"Female",5.46096624857463
845,"educ_yrs_age_std_pc",4643,"Aguascalientes",1991,22,"All Ages",1,"Male",6.37936795243462
845,"educ_yrs_age_std_pc",4643,"Aguascalientes",1991,22,"All Ages",2,"Female",5.8573644000683
845,"educ_yrs_age_std_pc",4644,"Baja California",1991,22,"All Ages",1,"Male",6.77708834683858
845,"educ_yrs_age_std_pc",4644,"Baja California",1991,22,"All Ages",2,"Female",6.33291901787252
845,"educ_yrs_age_std_pc",4645,"Baja California Sur",1991,22,"All Ages",1,"Male",6.70729954763825
845,"educ_yrs_age_std_pc",4645,"Baja California Sur",1991,22,"All Ages",2,"Female",6.24739447427953
845,"educ_yrs_age_std_pc",4646,"Campeche",1991,22,"All Ages",1,"Male",5.60581634151491
845,"educ_yrs_age_std_pc",4646,"Campeche",1991,22,"All Ages",2,"Female",4.8448919530291
845,"educ_yrs_age_std_pc",4647,"Coahuila",1991,22,"All Ages",1,"Male",6.8089977783755
845,"educ_yrs_age_std_pc",4647,"Coahuila",1991,22,"All Ages",2,"Female",6.40603637622958
845,"educ_yrs_age_std_pc",4648,"Colima",1991,22,"All Ages",1,"Male",6.18465594410859
845,"educ_yrs_age_std_pc",4648,"Colima",1991,22,"All Ages",2,"Female",5.72516160118996
845,"educ_yrs_age_std_pc",4649,"Chiapas",1991,22,"All Ages",1,"Male",4.15800804928426
845,"educ_yrs_age_std_pc",4649,"Chiapas",1991,22,"All Ages",2,"Female",3.1848686947198
845,"educ_yrs_age_std_pc",4650,"Chihuahua",1991,22,"All Ages",1,"Male",6.20347905098788
845,"educ_yrs_age_std_pc",4650,"Chihuahua",1991,22,"All Ages",2,"Female",6.06646636598505
845,"educ_yrs_age_std_pc",4651,"Mexico City",1991,22,"All Ages",1,"Male",8.76637771351134
845,"educ_yrs_age_std_pc",4651,"Mexico City",1991,22,"All Ages",2,"Female",7.62457007094599
845,"educ_yrs_age_std_pc",4652,"Durango",1991,22,"All Ages",1,"Male",5.75853108949351
845,"educ_yrs_age_std_pc",4652,"Durango",1991,22,"All Ages",2,"Female",5.60499705724476
845,"educ_yrs_age_std_pc",4653,"Guanajuato",1991,22,"All Ages",1,"Male",4.89014019678181
845,"educ_yrs_age_std_pc",4653,"Guanajuato",1991,22,"All Ages",2,"Female",4.35720878095656
845,"educ_yrs_age_std_pc",4654,"Guerrero",1991,22,"All Ages",1,"Male",4.72985768427537
845,"educ_yrs_age_std_pc",4654,"Guerrero",1991,22,"All Ages",2,"Female",3.96193387054785
845,"educ_yrs_age_std_pc",4655,"Hidalgo",1991,22,"All Ages",1,"Male",5.11791507266102
845,"educ_yrs_age_std_pc",4655,"Hidalgo",1991,22,"All Ages",2,"Female",4.49698388735584
845,"educ_yrs_age_std_pc",4656,"Jalisco",1991,22,"All Ages",1,"Male",6.12573417912575
845,"educ_yrs_age_std_pc",4656,"Jalisco",1991,22,"All Ages",2,"Female",5.64242817840587
845,"educ_yrs_age_std_pc",4657,"México",1991,22,"All Ages",1,"Male",6.55395650746081
845,"educ_yrs_age_std_pc",4657,"México",1991,22,"All Ages",2,"Female",5.59976152467957
845,"educ_yrs_age_std_pc",4658,"Michoacán de Ocampo",1991,22,"All Ages",1,"Male",4.89644256030715
845,"educ_yrs_age_std_pc",4658,"Michoacán de Ocampo",1991,22,"All Ages",2,"Female",4.43751737424926
845,"educ_yrs_age_std_pc",4659,"Morelos",1991,22,"All Ages",1,"Male",6.36726452825614
845,"educ_yrs_age_std_pc",4659,"Morelos",1991,22,"All Ages",2,"Female",5.79825511067765
845,"educ_yrs_age_std_pc",4660,"Nayarit",1991,22,"All Ages",1,"Male",5.5232114327653
845,"educ_yrs_age_std_pc",4660,"Nayarit",1991,22,"All Ages",2,"Female",5.45628265555417
845,"educ_yrs_age_std_pc",4661,"Nuevo León",1991,22,"All Ages",1,"Male",7.48536521805178
845,"educ_yrs_age_std_pc",4661,"Nuevo León",1991,22,"All Ages",2,"Female",6.81512184792776
845,"educ_yrs_age_std_pc",4662,"Oaxaca",1991,22,"All Ages",1,"Male",4.54608603687641
