"covariate_id","covariate_name_short","location_id","location_name","year_id","age_group_id","age_group_name","sex_id","sex","mean_value"
1209,"idu_prop_agestandardized",130,"Mexico",1990,27,"Age-standardized",1,"Male",0.000882406835857
1209,"idu_prop_agestandardized",130,"Mexico",1990,27,"Age-standardized",2,"Female",0.000278376868913
1209,"idu_prop_agestandardized",4643,"Aguascalientes",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4643,"Aguascalientes",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4644,"Baja California",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4644,"Baja California",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4645,"Baja California Sur",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4645,"Baja California Sur",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4646,"Campeche",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4646,"Campeche",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4647,"Coahuila",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4647,"Coahuila",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4648,"Colima",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4648,"Colima",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4649,"Chiapas",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4649,"Chiapas",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4650,"Chihuahua",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4650,"Chihuahua",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4651,"Mexico City",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4651,"Mexico City",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4652,"Durango",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4652,"Durango",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4653,"Guanajuato",1990,27,"Age-standardized",1,"Male",0.000882406996455
1209,"idu_prop_agestandardized",4653,"Guanajuato",1990,27,"Age-standardized",2,"Female",0.000278376919578
1209,"idu_prop_agestandardized",4654,"Guerrero",1990,27,"Age-standardized",1,"Male",0.000882406996455
